"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x186103099","x1586130292905234432",2022-10-28 22:58:25,"DougRobersonAJC","From the time he began playing football, Ayinde Eley's father could only make one or two of his games yearly because of his commitment to his own team. At the end of his college career, that's all changed. Glad to be able to tell their story.
https://t.co/bx7ovrl9fo","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x16261859","ksugiuraajc","en",,,,,,,,,,,,,,,,"x1586105595655921664","From the time he began playing football, Ayinde Eley's father could only make one or two of his games yearly because of his commitment to his own team. At the end of his college career, that's all changed. Glad to be able to tell their story.
https://t.co/bx7ovrl9fo",2022-10-28 21:20:17,"Twitter Web App",23,1,"x16261859","ksugiuraajc","Ken Sugiura",15486,2703,36055,"Atlanta, GA","Our journalists can keep you informed with real, fact-based news because of subscribers. Learn more: https://t.co/2ubfAUBgaD 
News tips and FAQs at https://t.co/JGck0lmecL",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DougRobersonAJC/status/1586130292905234432","Doug Roberson","Atlanta, GA","Doug Roberson is a reporter @AJC. Our journalists can keep you informed with real, fact-based news because of subscribers. Learn more: https://t.co/qhbmyXuuZN","https://t.co/ttPWUk9MXl",FALSE,15486,1570,437,87927,5110,2010-09-02 15:53:26,TRUE,"https://t.co/ttPWUk9MXl","https://www.ajc.com/sports/atlanta-united/",,"https://pbs.twimg.com/profile_banners/186103099/1580136552","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1386719776060411906/geBCw-R4_normal.png"
"x988141462327046146","x1586129979712028672",2022-10-28 22:57:10,"ShenUesports","🚨WE ARE LIVE🚨

We have a channel takeover by @AVGLofficial for the AVGL X Dreamhack Valorant Invitational! 

Stop by and cheer on teams like UCF, Georgia Tech, and your Shenandoah hornets! https://t.co/liPKGc5caq","Twitter for iPhone",188,,,,FALSE,FALSE,11,1,,,,,,,,"http://pbs.twimg.com/media/FgMQzwdXoAAnEWS.jpg","https://t.co/liPKGc5caq","https://twitter.com/ShenUesports/status/1586129979712028672/photo/1","photo","http://pbs.twimg.com/media/FgMQzwdXoAAnEWS.jpg","https://t.co/liPKGc5caq","https://twitter.com/ShenUesports/status/1586129979712028672/photo/1",,"x1955217577","AVGLofficial","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/b4add85f41a3e371.json","Winchester","Winchester, VA","city","United States","US","NA NA","NA NA","-78.201069 -78.1376541 -78.1376541 -78.201069 39.13086 39.13086 39.204922 39.204922","https://twitter.com/ShenUesports/status/1586129979712028672","Spookydoah Esports 👻","Winchester, VA","Educating and empowering the future leaders of the esports industry | OW/RL/LoL/Smash/Valorant/COD/Apex | Partner of: @neubrands, @RESPAWNProducts, & @nanoleaf","https://t.co/lLA6TpfQHJ",FALSE,1204,151,7,1136,1984,2018-04-22 19:44:18,FALSE,"https://t.co/lLA6TpfQHJ","https://linktr.ee/shenandoahesports",,"https://pbs.twimg.com/profile_banners/988141462327046146/1662135666",,"http://pbs.twimg.com/profile_images/1585352251274559508/JmHSrdGs_normal.png"
"x993664698003349504","x1586129314726174720",2022-10-28 22:54:32,"ColtonFitzz","Mid Season JUCO Highlights 
AA in December/3.8 GPA

Georgia Tech Bounceback with 3 years of eligibility left
@CoachICOC @JUCOFFrenzy 

https://t.co/5GIoUhHF7O https://t.co/nYkRr1BZ0p","Twitter for iPhone",140,,,,FALSE,TRUE,0,50,,,,,,,,,,,,,,,,"x2585198568 x2287246718","peery661 CoachICOC","en",,,,,,,,,,,,,,,,"x1585884429611696128","Mid Season JUCO Highlights 
AA in December/3.8 GPA

Georgia Tech Bounceback with 3 years of eligibility left
@CoachICOC @JUCOFFrenzy 

https://t.co/5GIoUhHF7O https://t.co/nYkRr1BZ0p",2022-10-28 06:41:26,"Twitter for iPhone",103,50,"x2585198568","peery661","Chayden Peery",2138,1266,3350,"Castaic, CA","Transfer Quarterback at College of the Canyons Barstool Athlete",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ColtonFitzz/status/1586129314726174720","ColtonFitzGerald","Santa Clarita, CA","FITZ QB @GSAthletics_FB","https://t.co/qjOFUnD0r2",FALSE,1103,476,1,987,4760,2018-05-08 01:31:40,FALSE,"https://t.co/qjOFUnD0r2","https://opndr.se/colton-fitzgerald",,"https://pbs.twimg.com/profile_banners/993664698003349504/1656887111",,"http://pbs.twimg.com/profile_images/1568649572485926912/ZEmLj3TO_normal.jpg"
"x1140049869073211392","x1586128753042018306",2022-10-28 22:52:18,"Fted05351247","@Marylou14099916 I’m a life long Georgia Tech fan and alumni and I hate to see this. He was a great man in every sense of the word. RIP Vince.","Twitter Web App",125,"x1586107601103699968","x1395412368109326346","Marylou14099916",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x1395412368109326346","Marylou14099916","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Fted05351247/status/1586128753042018306","Fted","","Nothing",,FALSE,233,277,2,3576,47914,2019-06-16 00:14:04,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1140050280765120512/OGIfMXn4_normal.jpg"
"x2272087416","x1586127757636907008",2022-10-28 22:48:20,"nguyendeana","#CFB Saturday:

Oklahoma -1.5
Georgia Tech +23
Wake Forest -3 -115
UCF -1
South Carolina -3 -115
Coastal Carolina +3 -115
Michigan State +23
UNC -3
Ohio State -9/Kentucky +17.5 tease","Twitter for iPhone",139,,,,FALSE,TRUE,0,3,,,"CFB",,,,,,,,,,,,,"x47023179","BrianBevo10","ro",,,,,,,,,,,,,,,,"x1586123586720276480","#CFB Saturday:

Oklahoma -1.5
Georgia Tech +23
Wake Forest -3 -115
UCF -1
South Carolina -3 -115
Coastal Carolina +3 -115
Michigan State +23
UNC -3
Ohio State -9/Kentucky +17.5 tease",2022-10-28 22:31:46,"Twitter for iPhone",12,3,"x47023179","BrianBevo10","Brian",5970,390,180747,"","Basketball and football handicapper/enthusiast with frequent tweets of Duke Basketball. Bloomsburg ‘16 Wilkes M.Ed ‘20",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nguyendeana/status/1586127757636907008","deana nguyen","","",,FALSE,92,281,0,1178,3223,2014-01-01 20:54:52,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1214022548154830849","x1586127427348344832",2022-10-28 22:47:02,"NoChillBill13","#CFB Saturday:

Oklahoma -1.5
Georgia Tech +23
Wake Forest -3 -115
UCF -1
South Carolina -3 -115
Coastal Carolina +3 -115
Michigan State +23
UNC -3
Ohio State -9/Kentucky +17.5 tease","Twitter for iPhone",139,,,,FALSE,TRUE,0,3,,,"CFB",,,,,,,,,,,,,"x47023179","BrianBevo10","ro",,,,,,,,,,,,,,,,"x1586123586720276480","#CFB Saturday:

Oklahoma -1.5
Georgia Tech +23
Wake Forest -3 -115
UCF -1
South Carolina -3 -115
Coastal Carolina +3 -115
Michigan State +23
UNC -3
Ohio State -9/Kentucky +17.5 tease",2022-10-28 22:31:46,"Twitter for iPhone",12,3,"x47023179","BrianBevo10","Brian",5970,390,180747,"","Basketball and football handicapper/enthusiast with frequent tweets of Duke Basketball. Bloomsburg ‘16 Wilkes M.Ed ‘20",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NoChillBill13/status/1586127427348344832","Braxton P Hartnabrig","","Shut up Hoe! 🚀🚀🚀🤘🏾",,FALSE,149,427,0,5610,3965,2020-01-06 03:15:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/1214022548154830849/1646000168",,"http://pbs.twimg.com/profile_images/1384000551537414146/LDLOzI1T_normal.jpg"
"x1068970157685399554","x1586126776756936704",2022-10-28 22:44:27,"CaneFilms","@OSUFAN4U2NV @yuhwoody @BuckeyePat37 @footballtaught5 @carnelltate_ Innis could go to Georgia Tech and still go first round.","Twitter for iPhone",56,"x1585789366881820674","x1130255146477338627","OSUFAN4U2NV",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1130255146477338627 x1168918622414233600 x1565512403315474432 x1433906430516596740 x962867802142134273","OSUFAN4U2NV yuhwoody BuckeyePat37 footballtaught5 carnelltate_","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CaneFilms/status/1586126776756936704","Turro","","🧢 Science Pioneer • DB enthusiast • Follow for sane Football takes, then stay for the crazy ones • Sometimes inflammatory but I mean well",,FALSE,2950,1395,28,11788,87786,2018-12-01 20:48:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/1068970157685399554/1659715979",,"http://pbs.twimg.com/profile_images/1468289628645904384/19gwdPNc_normal.jpg"
"x4572382047","x1586125345333202946",2022-10-28 22:38:45,"VoyakKevin","@ChrisD7779311 @CFBONFOX @PennStateFball Yea, still pitt at the end of the day. How’s your daddy Georgia tech these days? 😂","Twitter Web App",82,"x1586088311914758144","x934207164587048961","ChrisD7779311",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x934207164587048961 x348590880 x53103297","ChrisD7779311 CFBONFOX PennStateFball","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/VoyakKevin/status/1586125345333202946","KTR👺","","DeadFellaz, Psychedelics Anonymous, Roo Troop, Penn State, The Late Kick with Josh Pate",,FALSE,1131,2190,10,3650,995,2015-12-22 23:09:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/4572382047/1590264807",,"http://pbs.twimg.com/profile_images/1476692511452237824/bxEO4kRn_normal.jpg"
"x1319886848","x1586124883347607555",2022-10-28 22:36:55,"RehamAlshaheen","“Information science is the basis of any science. What profession does not need information literacy?”- Aisha Johnson, Georgia Tech Library

#ISsummit22 #asist22 @asist_org","Twitter for iPhone",172,"x1586061832384524288","x1319886848","RehamAlshaheen",FALSE,FALSE,7,3,,,"ISsummit22 asist22",,,,,,,,,,,,,"x63801028","asist_org","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RehamAlshaheen/status/1586124883347607555","د. رهام الشاهين","Kuwait ","قسم دراسات المعلومات | جامعة الكويت  #UX #InformationArchitecture #Apps #Books #OneUmmah","https://t.co/a1SjtbnagO",FALSE,2495,1151,11,6546,1581,2013-04-01 08:04:04,FALSE,"https://t.co/a1SjtbnagO","http://Instagram.com/rehamalshaheen",,"https://pbs.twimg.com/profile_banners/1319886848/1661890597","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1583425562164563968/MPtfAjpL_normal.jpg"
"x2945229316","x1586124193300910082",2022-10-28 22:34:11,"MFlynnGT","At last, football brings Georgia Tech’s Ayinde Eley and his father together https://t.co/OO28w8v24X","Twitter for iPhone",114,,,,FALSE,TRUE,0,9,,,,,"ajc.com/sports/georgia…","https://t.co/OO28w8v24X","https://www.ajc.com/sports/georgia-tech/at-last-football-brings-georgia-techs-ayinde-eley-and-his-father-together/L6IAPK2FKNAEPMOZPBVNKBCZHY/?utm_campaign=snd-autopilot",,,,,,,,,"x16260506","AJCsports","en",,,,,,,,,,,,,,,,"x1586094213032198144","At last, football brings Georgia Tech’s Ayinde Eley and his father together https://t.co/OO28w8v24X",2022-10-28 20:35:03,"SocialNewsDesk",17,9,"x16260506","AJCsports","AJC Sports",29934,6472,103635,"Atlanta, Georgia","Our journalists can keep you informed with real, fact-based news because of @ajc subscribers. Learn more: https://t.co/vcyz0M102k 
News tips and FAQs at https://t.co/rvRoZrQljq",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MFlynnGT/status/1586124193300910082","Mike Flynn","Atlanta, Ga.","Associate A.D. for communications & public relations at @GTAthletics #TogetherWeSwarm","https://t.co/HRcUkWGQXj",FALSE,2691,980,30,10418,4245,2014-12-28 02:50:07,FALSE,"https://t.co/HRcUkWGQXj","http://ramblinwreck.com",,"https://pbs.twimg.com/profile_banners/2945229316/1593574009","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1542537983492071425/rueXkQNA_normal.jpg"
"x598845204","x1586119567344271360",2022-10-28 22:15:48,"KSUOwlHowl","We got alums here at Georgia Tech supporting the squad @tylersimon_42 @joshuahatcher13 @_cashin_0ut https://t.co/OEren08eWG","Twitter for Android",99,,,,FALSE,FALSE,11,1,,,,,,,,"http://pbs.twimg.com/media/FgMHVXvXEAUMgFF.jpg","https://t.co/OEren08eWG","https://twitter.com/KSUOwlHowl/status/1586119567344271360/photo/1","photo","http://pbs.twimg.com/media/FgMHVXvXEAUMgFF.jpg","https://t.co/OEren08eWG","https://twitter.com/KSUOwlHowl/status/1586119567344271360/photo/1",,"x1626459144 x3339207995 x1498212798","tylersimon_42 joshuahatcher13 _cashin_0ut","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KSUOwlHowl/status/1586119567344271360","Jon (KSU Owls Fan)","Georgia","Opinions are ALL my own (FAN ACCOUNT). Not affiliated with KSU.

I track KSU 🏈 🏀 ⚾ recruiting on my site https://t.co/SPmy47QglU

Kennesaw State fan since 2009.","https://t.co/x7OSJCF4k5",FALSE,21263,22039,75,50651,51964,2012-06-03 23:52:09,FALSE,"https://t.co/x7OSJCF4k5","http://KSUOwlHowl.com",,"https://pbs.twimg.com/profile_banners/598845204/1421542209","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/929107549437288448/FsmOxJ2l_normal.jpg"
"x598845204","x1586123878304055296",2022-10-28 22:32:56,"KSUOwlHowl","B2 | One pitch one out. Wehunt hitting 94 on this one. Easy play for freshman SS jay Knowles

2-0 Owls over Georgia Tech https://t.co/UFwqA4b7XO","Twitter for Android",120,,,,FALSE,FALSE,3,0,,,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1586123806778818561/pu/img/Cy6xR8OuImyHV-VW.jpg","https://t.co/UFwqA4b7XO","https://twitter.com/KSUOwlHowl/status/1586123878304055296/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1586123806778818561/pu/img/Cy6xR8OuImyHV-VW.jpg","https://t.co/UFwqA4b7XO","https://twitter.com/KSUOwlHowl/status/1586123878304055296/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KSUOwlHowl/status/1586123878304055296","Jon (KSU Owls Fan)","Georgia","Opinions are ALL my own (FAN ACCOUNT). Not affiliated with KSU.

I track KSU 🏈 🏀 ⚾ recruiting on my site https://t.co/SPmy47QglU

Kennesaw State fan since 2009.","https://t.co/x7OSJCF4k5",FALSE,21263,22039,75,50651,51964,2012-06-03 23:52:09,FALSE,"https://t.co/x7OSJCF4k5","http://KSUOwlHowl.com",,"https://pbs.twimg.com/profile_banners/598845204/1421542209","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/929107549437288448/FsmOxJ2l_normal.jpg"
"x47023179","x1586123586720276480",2022-10-28 22:31:46,"BrianBevo10","#CFB Saturday:

Oklahoma -1.5
Georgia Tech +23
Wake Forest -3 -115
UCF -1
South Carolina -3 -115
Coastal Carolina +3 -115
Michigan State +23
UNC -3
Ohio State -9/Kentucky +17.5 tease","Twitter for iPhone",182,,,,FALSE,FALSE,12,3,,,"CFB",,,,,,,,,,,,,,,"ro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BrianBevo10/status/1586123586720276480","Brian","","Basketball and football handicapper/enthusiast with frequent tweets of Duke Basketball. Bloomsburg ‘16 Wilkes M.Ed ‘20",,FALSE,5970,390,70,180747,37209,2009-06-14 03:23:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/47023179/1459871218","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1576305948989194248/ddjFSJxn_normal.jpg"
"x1304879093465247744","x1586123448710856705",2022-10-28 22:31:13,"BorneJalen","@annieatyler Ong this is literally me at Georgia Tech every other day https://t.co/oGHhClQXRk","Twitter Web App",56,"x1586111874109771777","x1474592466468749312","annieatyler",FALSE,FALSE,2,0,,,,,,,,"http://pbs.twimg.com/media/FgMKxK8VEAAm-Uz.jpg","https://t.co/oGHhClQXRk","https://twitter.com/BorneJalen/status/1586123448710856705/photo/1","photo","http://pbs.twimg.com/media/FgMKxK8VEAAm-Uz.jpg","https://t.co/oGHhClQXRk","https://twitter.com/BorneJalen/status/1586123448710856705/photo/1",,"x1474592466468749312","annieatyler","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BorneJalen/status/1586123448710856705","Jalen Borne","","Becoming THEE electrochemist. 
Lover of #scicomm , DEIR, and batteries! 
Will always advocate for myself and others. 
He/Him",,FALSE,145,278,0,140,2024,2020-09-12 20:26:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/1304879093465247744/1647988061",,"http://pbs.twimg.com/profile_images/1506394553032474627/ekQoc0pJ_normal.jpg"
"x128595452","x1586123073908264960",2022-10-28 22:29:44,"galinkazoo","Georgia Tech vs Florida State Prediction, Game Preview https://t.co/y3GI74XTkh","Twitter for iPhone",99,,,,FALSE,TRUE,0,1,,,,,"collegefootballnews.com/2022/10/georgi…","https://t.co/y3GI74XTkh","https://collegefootballnews.com/2022/10/georgia-tech-vs-florida-state-prediction-game-preview-lines-tv",,,,,,,,,"x23157279","ColFootballNews","en",,,,,,,,,,,,,,,,"x1586122753014366211","Georgia Tech vs Florida State Prediction, Game Preview https://t.co/y3GI74XTkh",2022-10-28 22:28:27,"WordPress.com",2,1,"x23157279","ColFootballNews","CollegeFootballNews",22823,349,33103,"","The latest news, notes, and updates from the college football world from https://t.co/3WGUfQNQSm, a USA TODAY Sports Media Group affiliate",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/galinkazoo/status/1586123073908264960","deb waldo","Kalamazoo, MI","I'm about alot of things. GO BLUE, Go WMU Broncos and all Detroit teams! Proud owner of Scarlett my Shih Tzu. Live in balance and peace.",,FALSE,253,487,15,34954,15532,2010-04-01 15:58:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/128595452/1638038846","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1359672442294304771/pnUH7bJR_normal.jpg"
"x21126964","x1586122800720478208",2022-10-28 22:28:39,"qmartinez",".@qmartinez has a report on @Go_Islanders AD John Palumbo heading to Georgia Tech. 

https://t.co/qkAKxXOTgq","Twitter for iPhone",126,,,,FALSE,TRUE,0,1,,,,,"bit.ly/3FsnEAI","https://t.co/qkAKxXOTgq","https://bit.ly/3FsnEAI",,,,,,,,,"x46484040 x21126964 x41816717","CallerSports qmartinez Go_Islanders","en",,,,,,,,,,,,,,,,"x1586110424851808256",".@qmartinez has a report on @Go_Islanders AD John Palumbo heading to Georgia Tech. 

https://t.co/qkAKxXOTgq",2022-10-28 21:39:28,"SocialNewsDesk",0,1,"x46484040","CallerSports","Caller Sports",12174,831,52800,"Corpus Christi, TX","Covering sports that matter to the Coastal Bend

Contact us at ctsports@caller.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/qmartinez/status/1586122800720478208","Quinton Martinez","Corpus Christi, TX","Husband to Eva, Father of Penelope. Mild-mannered reporter, I cover sports for the Caller-Times/USA Today Network. UTEP Alum. 915 #ElPasoStrong @CallerSports","https://t.co/N9AVjVzyX0",FALSE,5668,3439,63,72987,1068,2009-02-17 20:32:51,TRUE,"https://t.co/N9AVjVzyX0","http://caller.com",,"https://pbs.twimg.com/profile_banners/21126964/1565564619","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000782492696/6eed311ceaa6079b4a35130ed04877b1_normal.jpeg"
"x23157279","x1586122753014366211",2022-10-28 22:28:27,"ColFootballNews","Georgia Tech vs Florida State Prediction, Game Preview https://t.co/y3GI74XTkh","WordPress.com",78,,,,FALSE,FALSE,2,1,,,,,"collegefootballnews.com/2022/10/georgi…","https://t.co/y3GI74XTkh","https://collegefootballnews.com/2022/10/georgia-tech-vs-florida-state-prediction-game-preview-lines-tv",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ColFootballNews/status/1586122753014366211","CollegeFootballNews","","The latest news, notes, and updates from the college football world from https://t.co/3WGUfQNQSm, a USA TODAY Sports Media Group affiliate","https://t.co/sSnTfOBJ4m",FALSE,22823,349,574,33103,1,2009-03-07 03:09:14,FALSE,"https://t.co/sSnTfOBJ4m","http://CollegeFootballNews.com",,"https://pbs.twimg.com/profile_banners/23157279/1433378752","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1406461008693059586/OXRp-Mi-_normal.jpg"
